partOf,source,title,date,genre,link,theatre,city,country
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a8,Julius Caesar,,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=118,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a9,The Draw-Bridge,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=119,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001aa,Love Among the Roses,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=120,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ab,"Giovanni in London; Or, the Libertine Reclaimed",,Broad Comic Extravaganza,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=121,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a4,The Beggars' Opera,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=114,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a5,The Busy Body,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=115,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a6,"The Bath Road; Or, Country Wit and Town Assurance",,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=116,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a7,"Hogarth's Apprentices; Or, Industry and Idleness",,Comic Harlequinade Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=117,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a9,Harlequin's Chamber,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=119,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001aa,The Burning Forest,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=120,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ab,Cumnor Manor-House,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=121,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ae,Is He Jealous,,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=124,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001af,Neat,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=125,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b1,Valentine and Orson,,Romance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=127,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b1,The British Captain and the Indian Chief,,Melo-Dramatic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=127,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b4,The Count of Narbonne,,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=130,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b6,The Pirate,,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=132,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b7,"The Romp; Or, a Cure for the Spleen",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=133,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b9,A Roland for an Oliver,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=135,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bb,Neat,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=137,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001af,The Turnpike Gate,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=125,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b1,Real Bear,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=127,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b5,Cato,,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=131,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b6,My Spouse and I,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=132,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ba,Ella Rosenberg,,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=136,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bb,The Sleeping Draught,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=137,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x00019f,"Kenilworth Or, England's Golden Days",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=109,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bd,"Joan of Arc, the Maid of Orleans",,Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=139,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b3,Know Your Own Mind,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=129,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b9,"Kenilworth Or, England's Golden Days",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=135,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bf,The Sleeping Draught,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=141,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c0,Brother & Sister,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=142,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c2,The Lady & the Devil,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=144,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c3,View of the Hotwells,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=145,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c5,"Virginius; Or, the Liberation of Rome",,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=147,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c7,"Morning Noon & Night; Or, the Romance of a Day",,Musical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=149,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001be,King John,,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=140,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bf,Neat,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=141,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c3,Douglas,,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=145,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c6,"The Vampire: Or, the Bride of the Isles",,Romantic Melo Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=148,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x00019d,The Wonder! A Woman Keeps a Secret,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=107,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001af,"Tom and Jerry: Or, Life in London",,Extravaganza Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=125,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b3,"Cherry and Fair Star; Or, the Children of Cyprus",,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=129,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ba,"Hamlet, Prince of Denmark",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=136,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bf,"Tom and Jerry: Or, Life in London",,Extravaganza Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=141,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c0,The Slave,,Comic Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=142,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c1,Rule a Wife and Have a Wife,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=143,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a8,"Guy Mannering; Or, the Gipsey's Prophecy",,Comic Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=118,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ac,The Coronation,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=122,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ac,The Day After the Wedding,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=122,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b1,The Heir at Law,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=127,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001a4,"The Bath Road, Or, Country Wit & Town Assurance",,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=114,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001aa,"Cherry and Fair Star; Or, the Children of Cyprus",,Asiatic Melo-Dramatic Romance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=120,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ac,"The Wonder, a Woman Keeps a Secret",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=122,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ae,"The Ninth Statue; Or, the Irishman in Bagdad",,Grand Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=124,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ba,"King Richard the Third: Or, the Memorable Battle of Bosworth Field",,Historical Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=136,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bb,"Tom and Jerry: Or, Life in London",,Extravaganza Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=137,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001cb,"She Stoops to Conquer; Or, the Mistakes of a Night",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=153,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001b7,"The Duenna; Or, the Double Elopement",,Comic Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=133,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001bc,"Modern Antiques; Or, the Merry Mourners",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=138,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c8,"Wallace, the Hero of Scotland",,Historical Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=150,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001cb,"The Romp; Or, a Cure for the Spleen",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=153,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ce,Two Gentlemen of Verona,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=156,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001ce,"Wallace, the Hero of Scotland",,Historical Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=156,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001c9,"Love Makes a Man; Or, the Fop's Fortune",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=151,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d0,"The Three Wishes; Or, Fairy Puck and the Pudding",,Comic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=158,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d0,"The Red Indian; Or, Sailors & Savages",,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=158,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d2,"Kenilworth; Or, England's Golden Days",,Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=160,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d3,Speed the Plough,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=161,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d4,"She Stoops to Conquer; Or, the Mistakes of a Night",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=162,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d7,"Tamerlane; Or, the Fall of Bajazet, Emperor of the Turks",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=165,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d8,"Morning, Noon & Night; Or, the Romance of a Day",,Musical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=166,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001cb,"No Song, No Supper",,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=153,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d1,"Town & Country; Or, Which Is Best",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=159,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d3,"No Song, No Supper",,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=161,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d5,The Knight of Snowdon,,Musical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=163,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e1,"Deaf and Dumb; Or, the Orphan Protected",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=175,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e8,"Tom the Piper's Son; Or, Harlequin and Harmony",,Harlequinade Comic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=182,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001e9,Tom Thumb the Great,,Musical Entertainment,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=183,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001cf,The Miller and His Men,,Melo-Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=157,"Theatre Royal, Bristol",Bristol,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589044.0x0001d0,Pigeons and Crows,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589044.0x000002#?cv=158,"Theatre Royal, Bristol",Bristol,England
